transaction_dt,financial_entity_name,bank_account_id,transaction_currency_code,transaction_amount,account_reference_number,Cash Flow Category,Cash Flow Main 1,Cash Flow Main 2,Cash Flow Main 3,Cash Flow Main 4
04/04/2024,RandomValue5899,RandomValue5899,USD,571.5656725,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5900,RandomValue5900,USD,323.1769049,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5901,RandomValue5901,USD,142.6764052,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5902,RandomValue5902,USD,739.9202788,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5903,RandomValue5903,USD,526.5899639,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5904,RandomValue5904,USD,656.0389563,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5905,RandomValue5905,USD,680.184043,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5906,RandomValue5906,USD,780.9200486,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5907,RandomValue5907,USD,243.7592355,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5908,RandomValue5908,USD,853.0222935,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5909,RandomValue5909,USD,122.3837185,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5910,RandomValue5910,USD,412.7981825,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5911,RandomValue5911,USD,634.2700251,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5912,RandomValue5912,USD,587.0561454,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5913,RandomValue5913,USD,225.1360998,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5914,RandomValue5914,USD,945.831147,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5915,RandomValue5915,USD,378.886598,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5916,RandomValue5916,USD,430.5295682,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5917,RandomValue5917,USD,870.0613714,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5918,RandomValue5918,USD,633.3692959,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5919,RandomValue5919,USD,542.0953714,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5920,RandomValue5920,USD,667.792351,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5921,RandomValue5921,USD,241.641832,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5922,RandomValue5922,USD,981.9684532,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5923,RandomValue5923,USD,311.5231176,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5924,RandomValue5924,USD,652.2258091,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5925,RandomValue5925,USD,913.7993822,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5926,RandomValue5926,USD,76.06298526,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5927,RandomValue5927,USD,607.7552714,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5928,RandomValue5928,USD,462.8635878,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5929,RandomValue5929,USD,36.41748941,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5930,RandomValue5930,USD,404.5171449,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5931,RandomValue5931,USD,960.5204994,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5932,RandomValue5932,USD,459.9499623,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5933,RandomValue5933,USD,358.080705,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5934,RandomValue5934,USD,569.7273011,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5935,RandomValue5935,USD,14.61485409,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5936,RandomValue5936,USD,393.2965016,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5937,RandomValue5937,USD,180.4361524,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5938,RandomValue5938,USD,55.39216198,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5939,RandomValue5939,USD,924.2650881,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5940,RandomValue5940,USD,859.1352492,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5941,RandomValue5941,USD,82.43342729,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5942,RandomValue5942,USD,430.5166372,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5943,RandomValue5943,USD,141.7077323,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5944,RandomValue5944,USD,160.8864535,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5945,RandomValue5945,USD,497.2302607,3299999104,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5946,RandomValue5946,USD,850.3621328,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5947,RandomValue5947,USD,115.7057964,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5948,RandomValue5948,USD,471.6422294,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5949,RandomValue5949,USD,676.5109022,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5950,RandomValue5950,USD,748.3430817,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5951,RandomValue5951,USD,255.8323226,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5952,RandomValue5952,USD,343.4161461,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5953,RandomValue5953,USD,72.79884043,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5954,RandomValue5954,USD,906.5269988,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5955,RandomValue5955,USD,863.1884088,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5956,RandomValue5956,USD,355.4847674,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5957,RandomValue5957,USD,803.7397268,3359985150,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5958,RandomValue5958,USD,605.4121256,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5959,RandomValue5959,USD,735.4861394,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5960,RandomValue5960,USD,819.9634672,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5961,RandomValue5961,USD,695.9201493,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5962,RandomValue5962,USD,993.1954617,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5963,RandomValue5963,USD,25.48679365,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5964,RandomValue5964,USD,174.0352056,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5965,RandomValue5965,USD,608.1926997,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5966,RandomValue5966,USD,932.5480552,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5967,RandomValue5967,USD,466.7380041,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5968,RandomValue5968,USD,343.1545202,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5969,RandomValue5969,USD,249.3941242,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5970,RandomValue5970,USD,589.6134973,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5971,RandomValue5971,USD,999.4770659,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5972,RandomValue5972,USD,258.6049636,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5973,RandomValue5973,USD,710.6385283,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5974,RandomValue5974,USD,358.7325292,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5975,RandomValue5975,USD,294.6774909,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5976,RandomValue5976,USD,838.3455462,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5977,RandomValue5977,USD,533.6633523,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5978,RandomValue5978,USD,70.95723256,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5979,RandomValue5979,USD,68.01277011,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5980,RandomValue5980,USD,215.7275391,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5981,RandomValue5981,USD,117.6396507,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5982,RandomValue5982,USD,878.1190501,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5983,RandomValue5983,USD,757.2247002,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5984,RandomValue5984,USD,398.9933346,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5985,RandomValue5985,USD,565.3461551,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5986,RandomValue5986,USD,143.4186787,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5987,RandomValue5987,USD,647.6235065,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5988,RandomValue5988,USD,274.6438818,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5989,RandomValue5989,USD,222.0750223,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5990,RandomValue5990,USD,590.1877695,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5991,RandomValue5991,USD,634.2531884,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5992,RandomValue5992,USD,496.7123819,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5993,RandomValue5993,USD,767.8071543,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5994,RandomValue5994,USD,639.956828,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5995,RandomValue5995,USD,543.5004292,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5996,RandomValue5996,USD,595.3517104,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5997,RandomValue5997,USD,535.5346427,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5998,RandomValue5998,USD,974.1930707,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue5999,RandomValue5999,USD,712.8506887,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6000,RandomValue6000,USD,969.2088581,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6001,RandomValue6001,USD,917.0260919,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6002,RandomValue6002,USD,337.2304758,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6003,RandomValue6003,USD,744.8655894,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6004,RandomValue6004,USD,776.2961155,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6005,RandomValue6005,USD,376.2695994,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6006,RandomValue6006,USD,238.5993503,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6007,RandomValue6007,USD,932.6916617,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6008,RandomValue6008,USD,863.7583988,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6009,RandomValue6009,USD,543.1081731,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6010,RandomValue6010,USD,207.1796805,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6011,RandomValue6011,USD,544.9314973,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6012,RandomValue6012,USD,710.2026004,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6013,RandomValue6013,USD,154.7817341,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6014,RandomValue6014,USD,58.43745158,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6015,RandomValue6015,USD,592.6242932,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6016,RandomValue6016,USD,716.919667,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6017,RandomValue6017,USD,254.4488815,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6018,RandomValue6018,USD,685.8841793,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6019,RandomValue6019,USD,191.956396,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6020,RandomValue6020,USD,960.1372127,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6021,RandomValue6021,USD,639.8900117,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6022,RandomValue6022,USD,608.8685127,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6023,RandomValue6023,USD,63.2199544,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6024,RandomValue6024,USD,895.3098913,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6025,RandomValue6025,USD,688.6476906,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6026,RandomValue6026,USD,945.050218,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6027,RandomValue6027,USD,857.5168126,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6028,RandomValue6028,USD,179.4995986,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6029,RandomValue6029,USD,89.28694954,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6030,RandomValue6030,USD,937.6570038,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6031,RandomValue6031,USD,423.2879487,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6032,RandomValue6032,USD,60.90467811,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6033,RandomValue6033,USD,235.4439278,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6034,RandomValue6034,USD,553.4377664,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6035,RandomValue6035,USD,915.0508251,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
04/04/2024,RandomValue6036,RandomValue6036,USD,280.470862,3359985168,Operating expenditure,AP,AP,Operating cashflow,Cash flows
